dr9_1time,dr9_1_temp,dr9_2time,dr9_2_temp,dr9_3time,dr9_3_temp,dr9_4time,dr9_4_temp,dr9_5time,dr9_5_temp,dr9_6time,dr9_6_temp,dr9_7time,dr9_7_temp
990,250,367,240,447,230,635,220,727,210,1064,210,1030,210
990,250,367,240,447,230,635,220,727,210,1064,210,1030,210
990,250,367,240,447,230,635,220,727,210,1064,210,1030,210
990,250,367,240,447,230,635,220,728,210,1064,210,1030,210
990,250,367,240,447,230,635,220,728,210,1064,210,1031,210
990,250,367,240,447,230,635,220,728,210,1064,210,1031,210
990,250,367,240,447,230,635,220,728,210,1064,210,1031,210
990,250,367,240,447,230,635,220,728,210,1064,210,1031,210
990,250,367,240,447,230,635,220,728,210,1064,210,1031,210
990,250,367,240,447,230,635,220,728,210,1064,210,1031,210
990,250,367,240,447,230,635,220,728,210,1064,210,1031,210
990,250,367,240,447,230,635,220,728,210,1064,210,1031,210
990,250,367,240,447,230,635,220,728,210,1064,210,1031,210
990,250,367,240,447,230,635,220,728,210,1064,210,1031,210
990,250,367,240,447,230,635,220,728,210,1064,210,1031,210
990,250,367,240,447,230,635,220,728,210,1064,210,1031,210
990,250,367,240,447,230,635,220,728,210,1064,210,1031,210
990,250,367,240,447,230,635,220,728,210,1064,210,1031,210
990,250,367,240,447,230,635,220,728,210,1064,210,1031,210
990,250,367,240,447,230,635,220,728,210,1064,210,1031,210
990,250,367,240,447,230,635,220,728,210,1065,210,1031,210
990,250,367,240,447,230,635,220,728,210,1065,210,1031,210
990,250,367,240,447,230,635,220,728,210,1065,210,1031,210
990,250,367,240,447,230,635,220,728,210,1065,210,1031,210
990,250,367,240,447,230,635,220,728,210,1065,210,1031,210
990,250,367,240,447,230,635,220,728,210,1065,210,1031,210
990,250,367,240,447,230,635,220,728,210,1065,210,1031,210
990,250,367,240,447,230,635,220,728,210,1065,210,1031,210
990,250,367,240,447,230,635,220,728,210,1065,210,1031,210
990,250,367,240,447,230,635,220,728,210,1065,210,1031,210
990,250,367,240,447,230,635,220,728,210,1065,210,1031,210
990,250,367,240,447,230,635,220,728,210,1065,210,1031,210
990,250,367,240,447,230,635,220,728,210,1065,210,1031,210
991,250,367,240,447,230,635,220,728,210,1065,210,1031,210
991,250,367,240,447,230,636,220,728,210,1065,210,1031,210
991,250,367,240,447,230,636,220,728,210,1065,210,1031,210
991,250,367,240,447,230,636,220,728,210,1065,210,1031,210
991,250,367,240,447,230,636,220,728,210,1065,210,1031,210
991,250,367,240,448,230,636,220,729,210,1065,210,1031,210
991,250,367,240,448,230,636,220,729,210,1065,210,1031,210
991,250,368,240,448,230,636,220,729,210,1065,210,1031,210
991,250,368,240,448,230,636,220,729,210,1065,210,1032,210
991,250,368,240,448,230,636,220,729,210,1065,210,1032,210
991,250,368,240,448,230,636,220,729,210,1065,210,1032,210
991,250,368,240,448,230,636,220,729,210,1065,210,1032,210
991,250,368,240,448,230,636,220,729,210,1065,210,1032,210
991,250,368,240,448,230,636,220,729,210,1065,210,1032,210
991,250,368,240,448,230,636,220,729,210,1065,210,1032,210
991,250,368,240,448,230,636,220,729,210,1065,210,1032,210
991,250,368,240,448,230,636,220,729,210,1065,210,1032,210
991,250,368,240,448,230,636,220,729,210,1065,210,1032,210
991,250,368,240,448,230,636,220,729,210,1065,210,1032,210
991,250,368,240,448,230,636,220,729,210,1065,210,1032,210
991,250,368,240,448,230,636,220,729,210,1065,210,1032,210
991,250,368,240,448,230,636,220,729,210,1065,210,1032,210
991,250,368,240,448,230,636,220,729,210,1066,210,1032,210
991,250,368,240,448,230,636,220,729,210,1066,210,1032,210
991,250,368,240,448,230,636,220,729,210,1066,210,1032,210
991,250,368,240,448,230,636,220,729,210,1066,210,1032,210
991,250,368,240,448,230,636,220,729,210,1066,210,1032,210
991,250,368,240,448,230,636,220,729,210,1066,210,1032,210
991,250,368,240,448,230,636,220,729,210,1066,210,1032,210
991,250,368,240,448,230,636,220,729,210,1066,210,1032,210
991,250,368,240,448,230,636,220,729,210,1066,210,1032,210
991,250,368,240,448,230,636,220,729,210,1066,210,1032,210
991,250,368,240,448,230,636,220,729,210,1066,210,1032,210
991,250,368,240,448,230,636,220,729,210,1066,210,1032,210
991,250,368,240,448,230,636,220,729,210,1066,210,1032,210
991,250,368,240,448,230,636,220,729,210,1066,210,1032,210
991,250,368,240,448,230,636,220,729,210,1066,210,1032,210
991,250,368,240,448,230,636,220,729,210,1066,210,1032,210
991,250,368,240,448,230,636,220,729,210,1066,210,1032,210
991,250,368,240,448,230,636,220,729,210,1066,210,1032,210
991,250,368,240,448,230,636,220,729,210,1066,210,1032,210
992,250,368,240,448,230,636,220,730,210,1066,210,1032,210
992,250,368,240,448,230,636,220,730,210,1066,210,1032,210
992,250,368,240,448,230,636,220,730,210,1066,210,1032,210
992,250,368,240,448,230,636,220,730,210,1066,210,1032,210
992,250,368,240,448,230,636,220,730,210,1066,210,1033,210
992,250,368,240,448,230,636,220,730,210,1066,210,1033,210
992,250,368,240,448,230,637,220,730,210,1066,210,1033,210
992,250,368,240,449,230,637,220,730,210,1066,210,1033,210
992,250,368,240,449,230,637,220,730,210,1066,210,1033,210
992,250,369,240,449,230,637,220,730,210,1066,210,1033,210
992,250,369,240,449,230,637,220,730,210,1066,210,1033,210
992,250,369,240,449,230,637,220,730,210,1066,210,1033,210
992,250,369,240,449,230,637,220,730,210,1066,210,1033,210
992,250,369,240,449,230,637,220,730,210,1066,210,1033,210
992,250,369,240,449,230,637,220,730,210,1066,210,1033,210
992,250,369,240,449,230,637,220,730,210,1066,210,1033,210
992,250,369,240,449,230,637,220,730,210,1067,210,1033,210
992,250,369,240,449,230,637,220,730,210,1067,210,1033,210
992,250,369,240,449,230,637,220,730,210,1067,210,1033,210
992,250,369,240,449,230,637,220,730,210,1067,210,1033,210
992,250,369,240,449,230,637,220,730,210,1067,210,1033,210
992,250,369,240,449,230,637,220,730,210,1067,210,1033,210
992,250,369,240,449,230,637,220,730,210,1067,210,1033,210
992,250,369,240,449,230,637,220,730,210,1067,210,1033,210
992,250,369,240,449,230,637,220,730,210,1067,210,1033,210
992,250,369,240,449,230,637,220,730,210,1067,210,1033,210
992,250,369,240,449,230,637,220,730,210,1067,210,1033,210
992,250,369,240,449,230,637,220,730,210,1067,210,1033,210
992,250,369,240,449,230,637,220,730,210,1067,210,1033,210
992,250,369,240,449,230,637,220,730,210,1067,210,1033,210
992,250,369,240,449,230,637,220,730,210,1067,210,1033,210
992,250,369,240,449,230,637,220,730,210,1067,210,1033,210
992,250,369,240,449,230,637,220,730,210,1067,210,1033,210
992,250,369,240,449,230,637,220,730,210,1067,210,1033,210
992,250,369,240,449,230,637,220,730,210,1067,210,1033,210
992,250,369,240,449,230,637,220,730,210,1067,210,1033,210
992,250,369,240,449,230,637,220,731,210,1067,210,1033,210
992,250,369,240,449,230,637,220,731,210,1067,210,1033,210
992,250,369,240,449,230,637,220,731,210,1067,210,1033,210
992,250,369,240,449,230,637,220,731,210,1067,210,1033,210
993,250,369,240,449,230,637,220,731,210,1067,210,1033,210
993,250,369,240,449,230,637,220,731,210,1067,210,1034,210
993,250,369,240,449,230,637,220,731,210,1067,210,1034,210
993,250,369,240,449,230,637,220,731,210,1067,210,1034,210
993,250,369,240,449,230,637,220,731,210,1067,210,1034,210
993,250,369,240,449,230,637,220,731,210,1067,210,1034,210
993,250,369,240,449,230,637,220,731,210,1067,210,1034,210
993,250,369,240,449,230,637,220,731,210,1067,210,1034,210
993,250,369,240,449,230,637,220,731,210,1067,210,1034,210
993,250,369,240,449,230,638,220,731,210,1067,210,1034,210
993,250,369,240,450,230,638,220,731,210,1067,210,1034,210
993,250,369,240,450,230,638,220,731,210,1067,210,1034,210
993,250,369,240,450,230,638,220,731,210,1068,210,1034,210
993,250,370,240,450,230,638,220,731,210,1068,210,1034,210
993,250,370,240,450,230,638,220,731,210,1068,210,1034,210
993,250,370,240,450,230,638,220,731,210,1068,210,1034,210
993,250,370,240,450,230,638,220,731,210,1068,210,1034,210
993,250,370,240,450,230,638,220,731,210,1068,210,1034,210
993,250,370,240,450,230,638,220,731,210,1068,210,1034,210
993,250,370,240,450,230,638,220,731,210,1068,210,1034,210
993,250,370,240,450,230,638,220,731,210,1068,210,1034,210
993,250,370,240,450,230,638,220,731,210,1068,210,1034,210
993,250,370,240,450,230,638,220,731,210,1068,210,1034,210
993,250,370,240,450,230,638,220,731,210,1068,210,1034,210
993,250,370,240,450,230,638,220,731,210,1068,210,1034,210
993,250,370,240,450,230,638,220,731,210,1068,210,1034,210
993,250,370,240,450,230,638,220,731,210,1068,210,1034,210
993,250,370,240,450,230,638,220,731,210,1068,210,1034,210
993,250,370,240,450,230,638,220,731,210,1068,210,1034,210
993,250,370,240,450,230,638,220,731,210,1068,210,1034,210
993,250,370,240,450,230,638,220,731,210,1068,210,1034,210
993,250,370,240,450,230,638,220,731,210,1068,210,1034,210
993,250,370,240,450,230,638,220,731,210,1068,210,1034,210
993,250,370,240,450,230,638,220,732,210,1068,210,1034,210
993,250,370,240,450,230,638,220,732,210,1068,210,1034,210
993,250,370,240,450,230,638,220,732,210,1068,210,1034,210
993,250,370,240,450,230,638,220,732,210,1068,210,1034,210
993,250,370,240,450,230,638,220,732,210,1068,210,1034,210
993,250,370,240,450,230,638,220,732,210,1068,210,1035,210
993,250,370,240,450,230,638,220,732,210,1068,210,1035,210
993,250,370,240,450,230,638,220,732,210,1068,210,1035,210
994,250,370,240,450,230,638,220,732,210,1068,210,1035,210
994,250,370,240,450,230,638,220,732,210,1068,210,1035,210
994,250,370,240,450,230,638,220,732,210,1068,210,1035,210
994,250,370,240,450,230,638,220,732,210,1068,210,1035,210
994,250,370,240,450,230,638,220,732,210,1068,210,1035,210
994,250,370,240,450,230,638,220,732,210,1068,210,1035,210
994,250,370,240,450,230,638,220,732,210,1068,210,1035,210
994,250,370,240,450,230,638,220,732,210,1068,210,1035,210
994,250,370,240,450,230,638,220,732,210,1068,210,1035,210
994,250,370,240,450,230,638,220,732,210,1069,210,1035,210
994,250,370,240,450,230,638,220,732,210,1069,210,1035,210
994,250,370,240,450,230,638,220,732,210,1069,210,1035,210
994,250,370,240,451,230,639,220,732,210,1069,210,1035,210
994,250,370,240,451,230,639,220,732,210,1069,210,1035,210
994,250,370,240,451,230,639,220,732,210,1069,210,1035,210
994,250,370,240,451,230,639,220,732,210,1069,210,1035,210
994,250,371,240,451,230,639,220,732,210,1069,210,1035,210
994,250,371,240,451,230,639,220,732,210,1069,210,1035,210
994,250,371,240,451,230,639,220,732,210,1069,210,1035,210
994,250,371,240,451,230,639,220,732,210,1069,210,1035,210
994,250,371,240,451,230,639,220,732,210,1069,210,1035,210
994,250,371,240,451,230,639,220,732,210,1069,210,1035,210
994,250,371,240,451,230,639,220,732,210,1069,210,1035,210
994,250,371,240,451,230,639,220,732,210,1069,210,1035,210
994,250,371,240,451,230,639,220,732,210,1069,210,1035,210
994,250,371,240,451,230,639,220,732,210,1069,210,1035,210
994,250,371,240,451,230,639,220,732,210,1069,210,1035,210
994,250,371,240,451,230,639,220,732,210,1069,210,1035,210
994,250,371,240,451,230,639,220,732,210,1069,210,1035,210
994,250,371,240,451,230,639,220,733,210,1069,210,1035,210
994,250,371,240,451,230,639,220,733,210,1069,210,1035,210
994,250,371,240,451,230,639,220,733,210,1069,210,1035,210
994,250,371,240,451,230,639,220,733,210,1069,210,1035,210
994,250,371,240,451,230,639,220,733,210,1069,210,1035,210
994,250,371,240,451,230,639,220,733,210,1069,210,1036,210
994,250,371,240,451,230,639,220,733,210,1069,210,1036,210
994,250,371,240,451,230,639,220,733,210,1069,210,1036,210
994,250,371,240,451,230,639,220,733,210,1069,210,1036,210
994,250,371,240,451,230,639,220,733,210,1069,210,1036,210
994,250,371,240,451,230,639,220,733,210,1069,210,1036,210
994,250,371,240,451,230,639,220,733,210,1069,210,1036,210
995,250,371,240,451,230,639,220,733,210,1069,210,1036,210
995,250,371,240,451,230,639,220,733,210,1069,210,1036,210
995,250,371,240,451,230,639,220,733,210,1069,210,1036,210
995,250,371,240,451,230,639,220,733,210,1069,210,1036,210
995,250,371,240,451,230,639,220,733,210,1069,210,1036,210
995,250,371,240,451,230,639,220,733,210,1070,210,1036,210
995,250,371,240,451,230,639,220,733,210,1070,210,1036,210
995,250,371,240,451,230,639,220,733,210,1070,210,1036,210
995,250,371,240,451,230,639,220,733,210,1070,210,1036,210
995,250,371,240,451,230,639,220,733,210,1070,210,1036,210
995,250,371,240,451,230,639,220,733,210,1070,210,1036,210
995,250,371,240,451,230,639,220,733,210,1070,210,1036,210
995,250,371,240,451,230,639,220,733,210,1070,210,1036,210
995,250,371,240,452,230,639,220,733,210,1070,210,1036,210
995,250,371,240,452,230,640,220,733,210,1070,210,1036,210
995,250,371,240,452,230,640,220,733,210,1070,210,1036,210
995,250,371,240,452,230,640,220,733,210,1070,210,1036,210
995,250,371,240,452,230,640,220,733,210,1070,210,1036,210
995,250,372,240,452,230,640,220,733,210,1070,210,1036,210
995,250,372,240,452,230,640,220,733,210,1070,210,1036,210
995,250,372,240,452,230,640,220,733,210,1070,210,1036,210
