dr12_1time,dr12_1_temp,dr12_2time,dr12_2_temp,dr12_3time,dr12_3_temp,dr12_4time,dr12_4_temp,dr12_5time,dr12_5_temp,dr12_6time,dr12_6_temp,dr12_7time,dr12_7_temp
1033,250,497,240,549,200,776,220,823,210,596,210,894,210
1033,250,497,240,549,200,776,220,823,210,596,210,894,210
1033,250,497,240,549,200,776,220,823,210,596,210,894,210
1033,250,497,240,549,200,776,220,823,210,596,210,894,210
1033,250,497,240,549,200,776,220,823,210,596,210,894,210
1033,250,497,240,549,200,776,220,823,210,596,210,895,210
1033,250,497,240,549,230,776,220,823,210,596,210,895,210
1033,250,497,240,549,230,776,220,823,210,596,210,895,210
1033,250,497,240,549,230,776,220,823,210,596,210,895,210
1033,250,497,240,550,230,776,220,823,210,596,210,895,210
1033,250,497,240,550,230,776,220,823,210,596,210,895,210
1033,250,497,240,550,230,776,220,823,210,596,210,895,210
1033,250,498,240,550,230,776,220,823,210,596,210,895,210
1033,250,498,240,550,230,776,220,823,210,596,210,895,210
1033,250,498,240,550,230,776,220,823,210,596,210,895,210
1033,250,498,240,550,230,776,220,823,210,596,210,895,210
1033,250,498,240,550,230,776,220,824,210,596,210,895,210
1034,250,498,240,550,230,776,220,824,210,596,210,895,210
1034,250,498,240,550,230,776,220,824,210,596,210,895,210
1034,250,498,240,550,230,776,220,824,210,596,210,895,210
1034,250,498,240,550,230,776,220,824,210,596,210,895,210
1034,250,498,240,550,230,776,220,824,210,596,210,895,210
1034,250,498,240,550,230,776,220,824,210,596,210,895,210
1034,250,498,240,550,230,776,220,824,210,596,210,895,210
1034,250,498,240,550,230,776,220,824,210,596,210,895,210
1034,250,498,240,550,230,776,220,824,210,596,210,895,210
1034,250,498,240,550,230,776,220,824,210,596,210,895,210
1034,250,498,240,550,230,776,220,824,210,596,210,895,210
1034,250,498,240,550,230,776,220,824,210,596,210,895,210
1034,250,498,240,550,230,776,220,824,210,596,210,895,210
1034,250,498,240,550,230,776,220,824,210,596,210,895,210
1034,250,498,240,550,230,776,220,824,210,596,210,895,210
1034,250,498,240,550,230,776,220,824,210,596,210,895,210
1034,250,498,240,550,230,776,220,824,210,596,210,895,210
1034,250,498,240,550,230,776,220,824,210,596,210,895,210
1034,250,498,240,550,230,777,220,824,210,597,210,895,210
1034,250,498,240,550,230,777,220,824,210,597,210,895,210
1034,250,498,240,550,230,777,220,824,210,597,210,895,210
1034,250,498,240,550,230,777,220,824,210,597,210,895,210
1034,250,498,240,550,230,777,220,824,210,597,210,895,210
1034,250,498,240,550,230,777,220,824,210,597,210,895,210
1034,250,498,240,550,230,777,220,824,210,597,210,896,210
1034,250,498,240,550,230,777,220,824,210,597,210,896,210
1034,250,498,240,550,230,777,220,824,210,597,210,896,210
1034,250,498,240,550,230,777,220,824,210,597,210,896,210
1034,250,498,240,551,230,777,220,824,210,597,210,896,210
1034,250,498,240,551,230,777,220,824,210,597,210,896,210
1034,250,499,240,551,230,777,220,824,210,597,210,896,210
1034,250,499,240,551,230,777,220,824,210,597,210,896,210
1034,250,499,240,551,230,777,220,824,210,597,210,896,210
1034,250,499,240,551,230,777,220,824,210,597,210,896,210
1034,250,499,240,551,230,777,220,825,210,597,210,896,210
1034,250,499,240,551,230,777,220,825,210,597,210,896,210
1034,250,499,240,551,230,777,220,825,210,597,210,896,210
1034,250,499,240,551,230,777,220,825,210,597,210,896,210
1035,250,499,240,551,230,777,220,825,210,597,210,896,210
1035,250,499,240,551,230,777,220,825,210,597,210,896,210
1035,250,499,240,551,230,777,220,825,210,597,210,896,210
1035,250,499,240,551,230,777,220,825,210,597,210,896,210
1035,250,499,240,551,230,777,220,825,210,597,210,896,210
1035,250,499,240,551,230,777,220,825,210,597,210,896,210
1035,250,499,240,551,230,777,220,825,210,597,210,896,210
1035,250,499,240,551,230,777,220,825,210,597,210,896,210
1035,250,499,240,551,230,777,220,825,210,597,210,896,210
1035,250,499,240,551,230,777,220,825,210,597,210,896,210
1035,250,499,240,551,230,777,220,825,210,597,210,896,210
1035,250,499,240,551,230,777,220,825,210,597,210,896,210
1035,250,499,240,551,230,777,220,825,210,597,210,896,210
1035,250,499,240,551,230,777,220,825,210,597,210,896,210
1035,250,499,240,551,230,777,220,825,210,597,210,896,210
1035,250,499,240,551,230,777,220,825,210,598,210,896,210
1035,250,499,240,551,230,777,220,825,210,598,210,896,210
1035,250,499,240,551,230,778,220,825,210,598,210,896,210
1035,250,499,240,551,230,778,220,825,210,598,210,896,210
1035,250,499,240,551,230,778,220,825,210,598,210,896,210
1035,250,499,240,551,230,778,220,825,210,598,210,896,210
1035,250,499,240,551,230,778,220,825,210,598,210,897,210
1035,250,499,240,551,230,778,220,825,210,598,210,897,210
1035,250,499,240,552,230,778,220,825,210,598,210,897,210
1035,250,499,240,552,230,778,220,825,210,598,210,897,210
1035,250,499,240,552,230,778,220,825,210,598,210,897,210
1035,250,499,240,552,230,778,220,825,210,598,210,897,210
1035,250,499,240,552,230,778,220,825,210,598,210,897,210
1035,250,499,240,552,230,778,220,825,210,598,210,897,210
1035,250,500,240,552,230,778,220,825,210,598,210,897,210
1035,250,500,240,552,230,778,220,825,210,598,210,897,210
1035,250,500,240,552,230,778,220,826,210,598,210,897,210
1035,250,500,240,552,230,778,220,826,210,598,210,897,210
1035,250,500,240,552,230,778,220,826,210,598,210,897,210
1036,250,500,240,552,230,778,220,826,210,598,210,897,210
1036,250,500,240,552,230,778,220,826,210,598,210,897,210
1036,250,500,240,552,230,778,220,826,210,598,210,897,210
1036,250,500,240,552,230,778,220,826,210,598,210,897,210
1036,250,500,240,552,230,778,220,826,210,598,210,897,210
1036,250,500,240,552,230,778,220,826,210,598,210,897,210
1036,250,500,240,552,230,778,220,826,210,598,210,897,210
1036,250,500,240,552,230,778,220,826,210,598,210,897,210
1036,250,500,240,552,230,778,220,826,210,598,210,897,210
1036,250,500,240,552,230,778,220,826,210,598,210,897,210
1036,250,500,240,552,230,778,220,826,210,598,210,897,210
1036,250,500,240,552,230,778,220,826,210,598,210,897,210
1036,250,500,240,552,230,778,220,826,210,598,210,897,210
1036,250,500,240,552,230,778,220,826,210,598,210,897,210
1036,250,500,240,552,230,778,220,826,210,598,210,897,210
1036,250,500,240,552,230,778,220,826,210,598,210,897,210
1036,250,500,240,552,230,778,220,826,210,598,210,897,210
1036,250,500,240,552,230,778,220,826,210,599,210,897,210
1036,250,500,240,552,230,778,220,826,210,599,210,897,210
1036,250,500,240,552,230,778,220,826,210,599,210,897,210
1036,250,500,240,552,230,779,220,826,210,599,210,897,210
1036,250,500,240,552,230,779,220,826,210,599,210,897,210
1036,250,500,240,552,230,779,220,826,210,599,210,897,210
1036,250,500,240,552,230,779,220,826,210,599,210,898,210
1036,250,500,240,553,230,779,220,826,210,599,210,898,210
1036,250,500,240,553,230,779,220,826,210,599,210,898,210
1036,250,500,240,553,230,779,220,826,210,599,210,898,210
1036,250,500,240,553,230,779,220,826,210,599,210,898,210
1036,250,500,240,553,230,779,220,826,210,599,210,898,210
1036,250,500,240,553,230,779,220,826,210,599,210,898,210
1036,250,500,240,553,230,779,220,826,210,599,210,898,210
1037,250,501,240,553,230,779,220,826,210,599,210,898,210
1037,250,501,240,553,230,779,220,827,210,599,210,898,210
1037,250,501,240,553,230,779,220,827,210,599,210,898,210
1037,250,501,240,553,230,779,220,827,210,599,210,898,210
1037,250,501,240,553,230,779,220,827,210,599,210,898,210
1037,250,501,240,553,230,779,220,827,210,599,210,898,210
1037,250,501,240,553,230,779,220,827,210,599,210,898,210
1037,250,501,240,553,230,779,220,827,210,599,210,898,210
1037,250,501,240,553,230,779,220,827,210,599,210,898,210
1037,250,501,240,553,230,779,220,827,210,599,210,898,210
1037,250,501,240,553,230,779,220,827,210,599,210,898,210
1037,250,501,240,553,230,779,220,827,210,599,210,898,210
1037,250,501,240,553,230,779,220,827,210,599,210,898,210
1037,250,501,240,553,230,779,220,827,210,599,210,898,210
1037,250,501,240,553,230,779,220,827,210,599,210,898,210
1037,250,501,240,553,230,779,220,827,210,599,210,898,210
1037,250,501,240,553,230,779,220,827,210,599,210,898,210
1037,250,501,240,553,230,779,220,827,210,599,210,898,210
1037,250,501,240,553,230,779,220,827,210,599,210,898,210
1037,250,501,240,553,230,779,220,827,210,599,210,898,210
1037,250,501,240,553,230,779,220,827,210,599,210,898,210
1037,250,501,240,553,230,779,220,827,210,599,210,898,210
1037,250,501,240,553,230,779,220,827,210,600,210,898,210
1037,250,501,240,553,230,779,220,827,210,600,210,898,210
1037,250,501,240,553,230,779,220,827,210,600,210,898,210
1037,250,501,240,553,230,779,220,827,210,600,210,898,210
1037,250,501,240,553,230,780,220,827,210,600,210,898,210
1037,250,501,240,553,230,780,220,827,210,600,210,899,210
1037,250,501,240,554,230,780,220,827,210,600,210,899,210
1037,250,501,240,554,230,780,220,827,210,600,210,899,210
1037,250,501,240,554,230,780,220,827,210,600,210,899,210
1037,250,501,240,554,230,780,220,827,210,600,210,899,210
1037,250,501,240,554,230,780,220,827,210,600,210,899,210
1037,250,501,240,554,230,780,220,827,210,600,210,899,210
1037,250,501,240,554,230,780,220,827,210,600,210,899,210
1038,250,501,240,554,230,780,220,828,210,600,210,899,210
1038,250,501,240,554,230,780,220,828,210,600,210,899,210
1038,250,502,240,554,230,780,220,828,210,600,210,899,210
1038,250,502,240,554,230,780,220,828,210,600,210,899,210
1038,250,502,240,554,230,780,220,828,210,600,210,899,210
1038,250,502,240,554,230,780,220,828,210,600,210,899,210
1038,250,502,240,554,230,780,220,828,210,600,210,899,210
1038,250,502,240,554,230,780,220,828,210,600,210,899,210
1038,250,502,240,554,230,780,220,828,210,600,210,899,210
1038,250,502,240,554,230,780,220,828,210,600,210,899,210
1038,250,502,240,554,230,780,220,828,210,600,210,899,210
1038,250,502,240,554,230,780,220,828,210,600,210,899,210
1038,250,502,240,554,230,780,220,828,210,600,210,899,210
1038,250,502,240,554,230,780,220,828,210,600,210,899,210
1038,250,502,240,554,230,780,220,828,210,600,210,899,210
1038,250,502,240,554,230,780,220,828,210,600,210,899,210
1038,250,502,240,554,230,780,220,828,210,600,210,899,210
1038,250,502,240,554,230,780,220,828,210,600,210,899,210
1038,250,502,240,554,230,780,220,828,210,600,210,899,210
1038,250,502,240,554,230,780,220,828,210,600,210,899,210
1038,250,502,240,554,230,780,220,828,210,600,210,899,210
1038,250,502,240,554,230,780,220,828,210,601,210,899,210
1038,250,502,240,554,230,780,220,828,210,601,210,899,210
1038,250,502,240,554,230,780,220,828,210,601,210,899,210
1038,250,502,240,554,230,780,220,828,210,601,210,899,210
1038,250,502,240,554,230,780,220,828,210,601,210,899,210
1038,250,502,240,554,230,780,220,828,210,601,210,899,210
1038,250,502,240,554,230,780,220,828,210,601,210,900,210
1038,250,502,240,555,230,780,220,828,210,601,210,900,210
1038,250,502,240,555,230,781,220,828,210,601,210,900,210
1038,250,502,240,555,230,781,220,828,210,601,210,900,210
1038,250,502,240,555,230,781,220,828,210,601,210,900,210
1038,250,502,240,555,230,781,220,828,210,601,210,900,210
1038,250,502,240,555,230,781,220,828,210,601,210,900,210
1038,250,502,240,555,230,781,220,829,210,601,210,900,210
1039,250,502,240,555,230,781,220,829,210,601,210,900,210
1039,250,502,240,555,230,781,220,829,210,601,210,900,210
1039,250,502,240,555,230,781,220,829,210,601,210,900,210
1039,250,503,240,555,230,781,220,829,210,601,210,900,210
1039,250,503,240,555,230,781,220,829,210,601,210,900,210
1039,250,503,240,555,230,781,220,829,210,601,210,900,210
1039,250,503,240,555,230,781,220,829,210,601,210,900,210
1039,250,503,240,555,230,781,220,829,210,601,210,900,210
1039,250,503,240,555,230,781,220,829,210,601,210,900,210
1039,250,503,240,555,230,781,220,829,210,601,210,900,210
1039,250,503,240,555,230,781,220,829,210,601,210,900,210
1039,250,503,240,555,230,781,220,829,210,601,210,900,210
1039,250,503,240,555,230,781,220,829,210,601,210,900,210
1039,250,503,240,555,230,781,220,829,210,601,210,900,210
1039,250,503,240,555,230,781,220,829,210,601,210,900,210
1039,250,503,240,555,230,781,220,829,210,601,210,900,210
1039,250,503,240,555,230,781,220,829,210,601,210,900,210
1039,250,503,240,555,230,781,220,829,210,601,210,900,210
1039,250,503,240,555,230,781,220,829,210,601,210,900,210
1039,250,503,240,555,230,781,220,829,210,601,210,900,210
1039,250,503,240,555,230,781,220,829,210,601,210,900,210
1039,250,503,240,555,230,781,220,829,210,601,210,900,210
1039,250,503,240,555,230,781,220,829,210,601,210,900,210
1039,250,503,240,555,230,781,220,829,210,602,210,900,210
1039,250,503,240,555,230,781,220,829,210,602,210,900,210
1039,250,503,240,555,230,781,220,829,210,602,210,900,210
1039,250,503,240,555,230,781,220,829,210,602,210,900,210
1039,250,503,240,555,230,781,220,829,210,602,210,901,210
1039,250,503,240,555,230,781,220,829,210,602,210,901,210
1039,250,503,240,556,230,781,220,829,210,602,210,901,210
1039,250,503,240,556,230,782,220,829,210,602,210,901,210
1039,250,503,240,556,230,782,220,829,210,602,210,901,210
1039,250,503,240,556,230,782,220,829,210,602,210,901,210
1039,250,503,240,556,230,782,220,829,210,602,210,901,210
1039,250,503,240,556,230,782,220,830,210,602,210,901,210
1039,250,503,240,556,230,782,220,830,210,602,210,901,210
1040,250,503,240,556,230,782,220,830,210,602,210,901,210
1040,250,503,240,556,230,782,220,830,210,602,210,901,210
1040,250,503,240,556,230,782,220,830,210,602,210,901,210
1040,250,503,240,556,230,782,220,830,210,602,210,901,210
1040,250,503,240,556,230,782,220,830,210,602,210,901,210
1040,250,504,240,556,230,782,220,830,210,602,210,901,210
1040,250,504,240,556,230,782,220,830,210,602,210,901,210
1040,250,504,240,556,230,782,220,830,210,602,210,901,210
1040,250,504,240,556,230,782,220,830,210,602,210,901,210
1040,250,504,240,556,230,782,220,830,210,602,210,901,210
1040,250,504,240,556,230,782,220,830,210,602,210,901,210
1040,250,504,240,556,230,782,220,830,210,602,210,901,210
1040,250,504,240,556,230,782,220,830,210,602,210,901,210
1040,250,504,240,556,230,782,220,830,210,602,210,901,210
1040,250,504,240,556,230,782,220,830,210,602,210,901,210
1040,250,504,240,556,230,782,220,830,210,602,210,901,210
1040,250,504,240,556,230,782,220,830,210,602,210,901,210
1040,250,504,240,556,230,782,220,830,210,602,210,901,210
1040,250,504,240,556,230,782,220,830,210,602,210,901,210
1040,250,504,240,556,230,782,220,830,210,602,210,901,210
1040,250,504,240,556,230,782,220,830,210,602,210,901,210
1040,250,504,240,556,230,782,220,830,210,602,210,901,210
1040,250,504,240,556,230,782,220,830,210,602,210,901,210
1040,250,504,240,556,230,782,220,830,210,602,210,901,210
1040,250,504,240,556,230,782,220,830,210,603,210,901,210
1040,250,504,240,556,230,782,220,830,210,603,210,901,210
1040,250,504,240,556,230,782,220,830,210,603,210,902,210
1040,250,504,240,556,230,782,220,830,210,603,210,902,210
1040,250,504,240,556,230,782,220,830,210,603,210,902,210
1040,250,504,240,557,230,782,220,830,210,603,210,902,210
1040,250,504,240,557,230,782,220,830,210,603,210,902,210
1040,250,504,240,557,230,783,220,830,210,603,210,902,210
1040,250,504,240,557,230,783,220,830,210,603,210,902,210
1040,250,504,240,557,230,783,220,831,210,603,210,902,210
1040,250,504,240,557,230,783,220,831,210,603,210,902,210
1041,250,504,240,557,230,783,220,831,210,603,210,902,210
1041,250,504,240,557,230,783,220,831,210,603,210,902,210
1041,250,504,240,557,230,783,220,831,210,603,210,902,210
1041,250,504,240,557,230,783,220,831,210,603,210,902,210
1041,250,504,240,557,230,783,220,831,210,603,210,902,210
1041,250,504,240,557,230,783,220,831,210,603,210,902,210
1041,250,504,240,557,230,783,220,831,210,603,210,902,210
1041,250,505,240,557,230,783,220,831,210,603,210,902,210
1041,250,505,240,557,230,783,220,831,210,603,210,902,210
1041,250,505,240,557,230,783,220,831,210,603,210,902,210
1041,250,505,240,557,230,783,220,831,210,603,210,902,210
1041,250,505,240,557,230,783,220,831,210,603,210,902,210
1041,250,505,240,557,230,783,220,831,210,603,210,902,210
1041,250,505,240,557,230,783,220,831,210,603,210,902,210
1041,250,505,240,557,230,783,220,831,210,603,210,902,210
1041,250,505,240,557,230,783,220,831,210,603,210,902,210
1041,250,505,240,557,230,783,220,831,210,603,210,902,210
1041,250,505,240,557,230,783,220,831,210,603,210,902,210
1041,250,505,240,557,230,783,220,831,210,603,210,902,210
1041,250,505,240,557,230,783,220,831,210,603,210,902,210
1041,250,505,240,557,230,783,220,831,210,603,210,902,210
1041,250,505,240,557,230,783,220,831,210,603,210,902,210
1041,250,505,240,557,230,783,220,831,210,603,210,902,210
1041,250,505,240,557,230,783,220,831,210,603,210,902,210
1041,250,505,240,557,230,783,220,831,210,603,210,902,210
1041,250,505,240,557,230,783,220,831,210,603,210,902,210
1041,250,505,240,557,230,783,220,831,210,604,210,903,210
1041,250,505,240,557,230,783,220,831,210,604,210,903,210
1041,250,505,240,557,230,783,220,831,210,604,210,903,210
1041,250,505,240,557,230,783,220,831,210,604,210,903,210
1041,250,505,240,558,230,783,220,831,210,604,210,903,210
1041,250,505,240,558,230,783,220,831,210,604,210,903,210
1041,250,505,240,558,230,783,220,831,210,604,210,903,210
1041,250,505,240,558,230,784,220,832,210,604,210,903,210
1041,250,505,240,558,230,784,220,832,210,604,210,903,210
1041,250,505,240,558,230,784,220,832,210,604,210,903,210
1042,250,505,240,558,230,784,220,832,210,604,210,903,210
1042,250,505,240,558,230,784,220,832,210,604,210,903,210
1042,250,505,240,558,230,784,220,832,210,604,210,903,210
1042,250,505,240,558,230,784,220,832,210,604,210,903,210
1042,250,505,240,558,230,784,220,832,210,604,210,903,210
1042,250,505,240,558,230,784,220,832,210,604,210,903,210
1042,250,505,240,558,230,784,220,832,210,604,210,903,210
1042,250,505,240,558,230,784,220,832,210,604,210,903,210
1042,250,505,240,558,230,784,220,832,210,604,210,903,210
1042,250,505,240,558,230,784,220,832,210,604,210,903,210
1042,250,505,240,558,230,784,220,832,210,604,210,903,210
1042,250,506,240,558,230,784,220,832,210,604,210,903,210
1042,250,506,240,558,230,784,220,832,210,604,210,903,210
1042,250,506,240,558,230,784,220,832,210,604,210,903,210
1042,250,506,240,558,230,784,220,832,210,604,210,903,210
1042,250,506,240,558,230,784,220,832,210,604,210,903,210
1042,250,506,240,558,230,784,220,832,210,604,210,903,210
1042,250,506,240,558,230,784,220,832,210,604,210,903,210
1042,250,506,240,558,230,784,220,832,210,604,210,903,210
1042,250,506,240,558,230,784,220,832,210,604,210,903,210
1042,250,506,240,558,230,784,220,832,210,604,210,903,210
1042,250,506,240,558,230,784,220,832,210,604,210,903,210
1042,250,506,240,558,230,784,220,832,210,604,210,903,210
1042,250,506,240,558,230,784,220,832,210,604,210,903,210
1042,250,506,240,558,230,784,220,832,210,604,210,903,210
1042,250,506,240,558,230,784,220,832,210,604,210,903,210
1042,250,506,240,558,230,784,220,832,210,604,210,904,210
1042,250,506,240,558,230,784,220,832,210,605,210,904,210
1042,250,506,240,558,230,784,220,832,210,605,210,904,210
1042,250,506,240,558,230,784,220,832,210,605,210,904,210
1042,250,506,240,558,230,784,220,832,210,605,210,904,210
1042,250,506,240,559,230,784,220,833,210,605,210,904,210
1042,250,506,240,559,230,784,220,833,210,605,210,904,210
1042,250,506,240,559,230,785,220,833,210,605,210,904,210
1043,250,506,240,559,230,785,220,833,210,605,210,904,210
1043,250,506,240,559,230,785,220,833,210,605,210,904,210
1043,250,506,240,559,230,785,220,833,210,605,210,904,210
1043,250,506,240,559,230,785,220,833,210,605,210,904,210
1043,250,506,240,559,230,785,220,833,210,605,210,904,210
1043,250,506,240,559,230,785,220,833,210,605,210,904,210
